date,z_Supply Shock and availability risk,z_Transport logistics and chokepoints,z_Demand and macro economy,z_Inventory SPR and refinery,z_OPEC producer policy,z_Geopolitical Normalisation and Peace
13-11-2017,-0.193285927,-0.264930383,0.339345413,-0.34943309,-0.017789235,-0.10250258
14-11-2017,-0.120165541,-0.152785439,0.057739656,-0.234019011,-0.105405372,0.16444227
15-11-2017,-0.460289976,0.240817303,-0.544044222,-0.646364677,-0.436998788,0.033217768
16-11-2017,-0.470189845,-0.481985075,0.020808771,-0.645978628,-0.139981173,0.201987503
17-11-2017,-0.194258996,0.079196467,0.410480031,-0.439197013,0.448788351,0.574990387
18-11-2017,0.230094807,0.879436798,0.169345192,0,-0.00556072,-0.105438616
19-11-2017,-0.052058739,-0.027964482,0.237066376,0.447426098,0.292322459,-0.466759597
20-11-2017,0.407678862,-0.041827079,-0.051990746,0.198508761,0.026910925,0.074184916
21-11-2017,0.198082806,-0.013994591,0,0.647448969,0.099369407,0.401398714
22-11-2017,0.451625416,0.745731244,0,0.10629017,0.111971315,0
23-11-2017,-0.417730869,-0.020867336,0.206105881,-0.068678905,0.100623262,-0.132522043
24-11-2017,0.452311834,0.367790574,0.543891745,0.367050595,0.346402177,0.156569345
25-11-2017,0,-0.243177557,0.390060844,-0.162722742,0.293647723,-0.07049692
26-11-2017,0.381330301,0.395390883,0.215297704,0.286105712,0.276565731,0.425828094
27-11-2017,-0.545820715,0.640045934,0,0,-0.226036767,0
28-11-2017,-0.508012569,-0.111683464,0.107032259,-0.263184746,-0.342204642,-0.092418317
29-11-2017,-0.342857854,0,0,-0.35726849,-0.225374882,0
30-11-2017,0.245496688,0.06539833,0,0.34030062,0.293891961,0.137203082
01-12-2017,0.245496688,0.06539833,0,0.34030062,0.293891961,0.137203082
02-12-2017,0,0,0,0,0,0
03-12-2017,0.462731406,0.311759319,0.245110802,0.669148713,0.54503903,0.394262249
04-12-2017,-0.216514586,0.494245076,0.042407103,-0.060116357,0.177842887,0.303988886
05-12-2017,0.035458959,0.167018631,-0.112871587,-0.062439248,0.192021527,0.560911162
06-12-2017,-0.35882496,0.288512166,-0.242278159,-0.519926538,-0.013886598,-0.25323739
07-12-2017,0.24536094,0.159248315,0.269145674,0.065635454,0.278075145,0.108088772
08-12-2017,0.611403489,0.757867634,0.618899002,0.247785016,0.147658898,0.14661898
09-12-2017,0.331907337,-0.158131654,0.679253553,0,0,0.705892914
10-12-2017,-0.08956202,0.007093854,0.210046918,0,-0.113240386,0.046872616
11-12-2017,-0.08956202,0.007093854,0.210046918,0,-0.113240386,0.046872616
12-12-2017,0.685116316,0.682728234,0,0.151350241,0,0
13-12-2017,0.001622768,0.309366584,0.082750834,-0.073469178,0.033185729,0.343484196
14-12-2017,-0.261837588,-0.062696405,0,-0.071852065,-0.065371538,-0.549948895
15-12-2017,0.283259199,0.608857517,0.31768245,0.07054486,0.091772102,0
16-12-2017,-0.073433477,0.246960795,-0.168383202,-0.156664702,0.138142827,0.351094869
17-12-2017,-0.153068023,-0.268001798,0.017124804,-0.055886705,0.255178263,-0.037732965
18-12-2017,0.317126185,0.29192038,0.004788684,0.152254303,-0.188774001,-0.617449534
19-12-2017,0.601995684,0.698336598,0.111433364,0.226926111,-0.386602904,-0.280151503
20-12-2017,0.49509069,0.461310727,0.457431943,0.342067173,0.474648018,0.308212258
21-12-2017,-0.080747251,-0.144852644,0.181814948,0.368768057,0.183773925,-0.038501532
22-12-2017,-0.090434391,-0.1513276,-0.099923505,0.098694159,0.1848124,0.25732472
23-12-2017,0.123312305,-0.143426115,0,0.006281043,-0.058420255,0.098341054
24-12-2017,0,0.191246393,0,0,-0.119312074,-0.301904875
25-12-2017,0,-0.229475675,0.211518926,0,0.140170387,0.315243351
26-12-2017,0.376731995,-0.418781128,0.554308398,-0.21255622,0.54524077,0.269778542
27-12-2017,0.072252926,-0.188602876,0.136553152,-0.53370437,0.258820578,-0.517539185
28-12-2017,-0.018787506,0.045527055,0.397598416,-0.16249998,0.146824255,0.098452939
29-12-2017,0.274365566,-0.113580636,0.321139691,0.008423506,0.086663013,-0.038722481
30-12-2017,0.516582281,0.24226979,0.460280189,0.404699693,0.688394712,0.164260042
31-12-2017,0.372306901,0.416373939,0,0.144128139,0.206479208,0.431769751
01-01-2018,0.327409502,0.362237255,0.275635128,-0.323490506,0.598090816,0.639353528
02-01-2018,0.406844448,-0.316918331,0.535371388,0.056277157,0.492946084,0.502999565
03-01-2018,0.28405647,0.63482206,0.528775915,0.580580239,-0.033188178,0.236002883
04-01-2018,0.605959656,0,0.696401653,-0.077170816,0.351203909,0
05-01-2018,-0.232167035,0.528437625,0.298403115,-0.152857351,-0.259115235,0.552905586
06-01-2018,-0.04945443,-0.172479849,0.274500935,-0.131626373,0.044111173,0.328111242
07-01-2018,0.746413493,0.860500604,0.499284308,-0.08921146,0.301243596,0.59619476
08-01-2018,0.02756225,0.523086903,0.502362809,-0.143521482,0.130529494,0.651713039
09-01-2018,0.073858321,0.621014059,0.552282833,-0.068955784,0.413922387,0.253101668
10-01-2018,-0.132697386,0.436536647,0.652584188,-0.024771233,0.776102641,0.200457178
11-01-2018,-0.313697685,0.740157042,0.329776889,-0.571389941,-0.213860288,0.116368675
12-01-2018,-0.253131898,0.048469153,0.346712677,-0.400158345,-0.347527206,-0.000686855
13-01-2018,-0.21386982,0.816419695,0.328878348,0,-0.268151867,-0.039703576
14-01-2018,0.34005988,0.872164337,0.420178422,0.209635429,0.303160979,0.462102877
15-01-2018,0.28380525,0.054932229,0.471603931,0.200931307,0.489751005,0.464773092
16-01-2018,0.015920086,0.571810386,0.026535303,0.234358663,0.54450101,-0.007207197
17-01-2018,0.084793164,0.293803722,-0.04208331,0.079200597,0.145499989,0.320135761
18-01-2018,0.028141519,0.694777711,0.301379148,0.070852124,-0.199210778,0.395213251
19-01-2018,-0.446070604,-0.056568425,0.138442803,-0.180613307,-0.234484751,0.070831464
20-01-2018,-0.203418682,0.637167811,0.147857636,-0.219277452,-0.050690445,0.162843048
21-01-2018,-0.23620858,0.385538919,0.525998076,-0.259680728,-0.280707383,0.024870465
22-01-2018,0.258604137,0.50187099,0.381753712,-0.227527535,0.338399091,0.336009385
23-01-2018,0.102720537,0,0.521414002,-0.219326398,0.09190278,0.263031381
24-01-2018,-0.033057152,-0.52227436,0.295657388,0.05688759,0.291605498,0.380660015
25-01-2018,-0.153721318,0.136539428,0.507235522,-0.076163896,0.041437405,0.485838812
26-01-2018,-0.058913848,0.289338537,-0.084945812,-0.194637991,-0.038474607,0.409569776
27-01-2018,0.102872843,0.524750684,0.273741164,0.352732926,-0.04563756,0.618047252
28-01-2018,-0.365514542,0.855417249,0.308435161,-0.450145767,0.328921844,0.415038837
29-01-2018,-0.298489445,0.650004954,0.504822496,0.093364081,0.370575628,0.36107984
30-01-2018,-0.491545169,0.22326995,0.45722265,-0.117623061,-0.165395762,0.113693457
31-01-2018,-0.460127482,-0.242297409,0.175240727,-0.678302541,-0.068557434,-0.200482086
01-02-2018,0.189935771,0,0.526775375,-0.355833965,0.578864144,0.725337917
02-02-2018,0.056125443,-0.076648043,0.155313125,-0.221103482,0.333869075,-0.450413341
03-02-2018,0,-0.259833495,0.090730649,-0.032820847,0,-0.453075242
04-02-2018,-0.366654621,-0.230062257,0.192627668,-0.122747019,-0.053897427,-0.152023264
05-02-2018,-0.430413276,0,0.043623145,-0.465795732,-0.406069865,0.028150293
06-02-2018,-0.657180317,0.38546594,-0.241658458,-0.484986712,-0.006171451,0
07-02-2018,-0.179772293,0.847812122,0.149128941,-0.417722175,-0.006352518,0.426399679
08-02-2018,-0.759024965,-0.279019263,-0.219954743,-0.538727908,0.081016488,0
09-02-2018,-0.638362976,0.599346447,-0.243639497,-0.434808936,0.277611757,-0.430818391
10-02-2018,-0.256420526,0.384554731,-0.204596903,-0.772092102,-0.21275192,-0.095003442
11-02-2018,-0.383288035,0.073132618,-0.167186036,-0.465450518,-0.196296532,-0.135677406
12-02-2018,-0.369522314,0.384768416,0.400423521,-0.087216714,-0.284689305,0.446948337
13-02-2018,-0.353359879,0.583668701,0.172260069,-0.391316834,-0.198587886,0.111243174
14-02-2018,-0.160100657,-0.24196113,0.024685223,-0.362849943,0.338705339,0.134854623
15-02-2018,-0.019159615,-0.122053389,0.448209685,-0.377206315,0.420663511,0
16-02-2018,0.138298184,-0.190508498,0.299400483,-0.195124083,0.165603305,0.29987263
17-02-2018,0.005766129,0.407110253,0.144165832,-0.465439337,0.168090152,0.041304052
18-02-2018,0.077458989,0.624649355,0.273421708,-0.049467855,0.238802402,0.473030488
19-02-2018,-0.224847874,-0.044937942,0.46598095,0.027935243,0.039487282,0.732135076
20-02-2018,-0.385729756,0.238799353,-0.083421917,-0.212972832,0.336684026,0.228886825
21-02-2018,-0.026848503,0.010138137,-0.497745262,-0.16309079,0.169435688,0.6781257
22-02-2018,-0.110146144,-0.252902672,-0.089170569,-0.266418594,-0.798700992,0.582024083
23-02-2018,0.032653531,0.283571737,-0.022427186,-0.152380154,-0.497902828,0
24-02-2018,0.28918135,0.298575202,0.111282521,-0.037613498,0.266287959,-0.028763019
25-02-2018,0.175274398,0.326165008,0.330773289,-0.272624429,0.225544185,-0.296802652
26-02-2018,0.157587995,0.120012755,0.442877609,-0.00118209,0.037286066,0.343621017
27-02-2018,0.089445891,0.03653758,0.369307881,-0.43286164,0.130269177,-0.067059705
28-02-2018,-0.513605721,-0.287899685,-0.633774303,-0.781878605,0.177376481,0
01-03-2018,-0.422365064,0.412558027,0,-0.696546673,0.88777227,0
02-03-2018,-0.031454038,-0.528455173,-0.008765879,-0.628304852,0.419136047,0.365902684
03-03-2018,-0.032973539,0.30892114,0.312255612,-0.286272099,0.17225942,0.137223092
04-03-2018,0.420704636,0.284996937,0.227398424,-0.080475099,0.158267192,0.395200725
05-03-2018,0.283834111,0.466822653,0.475285081,0.122217661,0.666630938,0.553524146
06-03-2018,0.148809086,0.658319985,0.43230587,0.028107812,0.109742739,0.768635186
07-03-2018,-0.113078444,0.081252162,-0.196333329,-0.538116363,-0.090715845,0.479397196
08-03-2018,-0.518695461,0.218635609,-0.249288279,-0.462228934,-0.503869701,-0.04529914
09-03-2018,0.202461707,0.153980169,0.251077164,-0.524539693,-0.257357616,0.313652454
10-03-2018,0.393108058,0.398206699,0.261787234,-0.242742585,0.385184688,0.295714432
11-03-2018,0.1981418,-0.020573434,0.182763581,-0.364928249,0.419369048,0.030848878
12-03-2018,-0.362442366,-0.216543964,-0.090739544,-0.586033415,-0.328425125,-0.226596779
13-03-2018,-0.527413241,-0.041407523,-0.526011241,-0.304072519,0.100563996,0
14-03-2018,-0.456415461,-0.019433322,-0.047831682,-0.347904285,-0.160121772,-0.257423039
15-03-2018,-0.306764155,-0.153610761,0.367698788,0.318392469,-0.143517964,-0.418891396
16-03-2018,-0.311179053,-0.115229478,0.648573697,-0.426977839,0.103053552,0.073471456
17-03-2018,-0.184940578,0.088548381,0.20448157,-0.527656017,0.493569783,0.26115264
18-03-2018,0.054732438,-0.277350295,0.348650736,-0.024255525,0.129796821,0.120762789
19-03-2018,-0.591575532,0.055204056,-0.000679639,-0.51344054,-0.01020528,-0.521992255
20-03-2018,0.61086605,0.503473026,0.127103044,0.442214714,0.653782814,0.6673282
21-03-2018,0.548215838,0.126926822,0.688216002,0.53904831,0.242986902,0.748210455
22-03-2018,0.077222485,0.266798737,-0.229993224,0.015391088,-0.064968408,0.185199083
23-03-2018,0.396001455,-0.469306731,-0.035598228,-0.033833308,0.622479959,0
24-03-2018,0.674976854,0.110849017,0.365034923,0.201730727,0.619081153,-0.31773786
25-03-2018,0.350963847,0.349059848,0.06544532,-0.152779462,0.340404378,-0.215000226
26-03-2018,0.293258382,-0.237931222,-0.146831838,-0.14840546,0.7951082,-0.151857211
27-03-2018,0.019734511,-0.535326528,0.25047058,-0.423752426,0.265391941,0.473664231
28-03-2018,-0.50869617,-0.286063587,-0.065391272,-0.70478125,-0.096599493,-0.644623631
29-03-2018,0.013674529,-0.155967874,0.43464162,0.185268726,0.160256625,0.137935339
30-03-2018,0.241477344,0.520663413,0.012786357,-0.376714303,0.176606388,0.048621599
31-03-2018,0,0.904990072,0.160270718,-0.067938802,0.607392841,0.156585044
01-04-2018,-0.308318026,0.194724372,0.100342558,-0.327276537,0.434030204,-0.139447653
02-04-2018,-0.380626435,0.151811561,0.15269078,-0.297078095,0.129295693,-0.216925717
03-04-2018,-0.190458397,0.104802027,-0.194224797,-0.061443332,-0.010196578,0.727749101
04-04-2018,-0.014827748,0.470540479,-0.547512018,-0.255056643,0.209837917,-0.489104387
05-04-2018,-0.133313863,-0.24733931,-0.212831669,-0.270139778,0.028679263,0.001942393
06-04-2018,-0.776273825,-0.016299892,-0.553011814,-0.307882155,-0.200590651,0.009282692
07-04-2018,-0.550611514,0.287411273,-0.328811067,0.173527926,0.087130606,-0.077052742
08-04-2018,-0.625427322,-0.079913359,0.367830101,0,0.041775528,0.028860431
09-04-2018,-0.001256881,0.090135304,0.037018861,0.038867726,0.32909391,0.615972873
10-04-2018,0.541399528,-0.052994746,0.734646232,0.221353357,0.469868188,0.726987673
11-04-2018,0.014191199,0,0.71171982,-0.267040969,0.166752473,0.586068982
12-04-2018,-0.092179277,0,0,-0.162098842,-0.061086761,-0.571866057
13-04-2018,0.321141978,0.431784158,0.342436556,0.33878566,0.15575138,-0.358685633
14-04-2018,0.487384413,0.272602406,0.606731954,0.019244979,0.338410914,-0.355703493
15-04-2018,-0.124388611,-0.135720183,0.137155305,-0.338832025,0.470015237,0.498902846
16-04-2018,-0.155615345,0.631547017,0.557112604,0.110288633,0.303908746,-0.362820107
17-04-2018,0.353621304,0.66217602,0.087196253,0.37435859,0.244907322,-0.349791574
18-04-2018,0.247704424,0.430503142,0.522804584,0.201461762,0.370182054,-0.30800823
19-04-2018,0.288557197,-0.561494114,0.533945037,0.332617261,0.168682879,-0.404961763
20-04-2018,-0.070784413,-0.159121485,0.180089911,-0.240929813,0.228610787,0.101051547
21-04-2018,0.127896624,0.452848143,0.234630006,-0.576231496,0.242335695,-0.24346725
22-04-2018,0.446857611,0.349649302,0.447247356,0.012865008,0.524818932,-0.195780996
23-04-2018,0.117348655,0.456829194,0.478071902,-0.43661219,0.186361598,-0.075780834
24-04-2018,0.272456357,0.365866912,0.53587597,0.338049881,0.531484756,-0.256711708
25-04-2018,-0.227984557,0.586330054,0.506225166,-0.094449193,0.512015211,-0.852651783
26-04-2018,0.667185634,0.30776616,0.685751822,0.481683405,0.393936582,0.681099725
27-04-2018,-0.063381022,0.250078447,0.405624509,0.179074914,-0.036352604,-0.428700778
28-04-2018,-0.043316157,0.306194756,0.005344146,-0.078482571,0.272804144,-0.455098901
29-04-2018,0.157187589,0.239987974,0.224521332,0.29321473,-0.549558287,-0.351063931
30-04-2018,-0.406435544,-0.364340421,0.43982421,-0.251769725,-0.021425307,0.113151645
01-05-2018,0.040140195,-0.678913993,0.430216443,-0.477144568,0.435961044,-0.385573601
02-05-2018,-0.034905152,0.223773233,0.441996095,-0.39629642,-0.157950916,-0.600044303
03-05-2018,0.00804306,0.209560942,0.284525945,-0.614409953,0.192640016,-0.013029272
04-05-2018,0.598223072,0.364848117,0.687964847,0.363580193,0.456312176,0.631647067
05-05-2018,0.388959733,-0.052429162,0.310229979,-0.333148701,0.373860705,-0.166973842
06-05-2018,-0.124180517,0.461034355,0.3008421,0.071372975,-0.052774353,-0.170019213
07-05-2018,0.694620799,0,0.810951201,0.334564884,0.694629694,0.888048493
08-05-2018,0.166641283,0,0.931103799,0,-0.067980678,0.415167213
09-05-2018,0.239597937,0,0.741467143,0.549041922,-0.377483648,0.398914187
10-05-2018,0.082449391,0.709323629,0.46922564,0.027114547,-0.44937373,0.454766273
11-05-2018,0.251716858,0.433132105,0.513237085,0.472606272,-0.313411978,0.056473403
12-05-2018,0.309165548,-0.013734656,0.266022216,-0.064534266,-0.310781025,-0.300528262
13-05-2018,-0.000181862,0.112645272,0.529281688,-0.107504707,-0.302298899,-0.147054586
14-05-2018,-0.418709203,0,0.392023299,-0.218093461,-0.170437051,-0.285696755
15-05-2018,0.34130812,0.187287391,0.507160879,0.315619394,-0.169757067,0.17667409
16-05-2018,-0.007448335,0.512595912,-0.402701924,-0.01113764,0.40837299,0.490631192
17-05-2018,0.45402084,-0.327475375,0.304490919,0.130863451,-0.470493794,-0.300919416
18-05-2018,-0.019176645,0,0.49695341,0.082283466,-0.026092016,0.243962892
19-05-2018,0.032837348,0.287996265,0.425273981,-0.016715707,-0.055749775,0.186449186
20-05-2018,0.683296753,0.085246125,0.35358938,-0.057947397,0.551203866,0.571072091
21-05-2018,0.423900587,-0.263378325,0.614382281,0.084032178,0.432984329,0.692365222
22-05-2018,0.722562238,0.225495284,0.44131041,0.498048598,0.222834637,0.431718512
23-05-2018,-0.177936731,0.340638018,0.228421334,-0.423115427,-0.79163122,0.6276021
24-05-2018,-0.637744564,0.15914885,-0.221161667,-0.688793311,-0.678638653,-0.406249569
25-05-2018,-0.798519474,0,0.736247647,-0.563646474,-0.725540712,-0.609747111
26-05-2018,-0.559579394,0.300510046,0.37747069,-0.111203956,-0.539604365,0.294843768
27-05-2018,-0.437709731,0.194502294,0.208118109,0.01306369,-0.258892087,-0.460979454
28-05-2018,-0.82607921,0,-0.078992009,-0.333231023,-0.674689173,-0.705919808
29-05-2018,-0.632544025,0.368882572,0.069132463,-0.330162569,-0.410904416,0.229028667
30-05-2018,-0.116473295,-0.025029681,0.082537166,-0.097438472,-0.198031403,0.10965996
31-05-2018,0.039791502,0.492249797,0.005870256,-0.282822663,-0.357346164,0.253828299
01-06-2018,-0.310466518,0.540687473,-0.38454705,-0.116939552,-0.496178943,-0.217029988
02-06-2018,-0.233014556,0.372292786,0.138097533,-0.243999762,-0.073070565,-0.252305127
03-06-2018,-0.052520265,0.488507104,-0.08722162,0.005694864,-0.267147768,0.033556598
04-06-2018,-0.56039435,0.557148673,-0.133489964,-0.416246076,-0.33327662,0.267042725
05-06-2018,-0.425937723,0.498249844,0,0.05473115,-0.541753681,-0.146067298
06-06-2018,-0.128578768,0.046900245,0.110721561,-0.325742391,-0.133560081,-0.097853992
07-06-2018,0.22268323,0.457178595,0.030601491,-0.039762954,0.154356189,0.002122932
08-06-2018,-0.104420132,0.421034479,-0.572109249,0.377567546,-0.054076239,0.349195095
09-06-2018,-0.474938608,0.087279516,-0.045865618,0.163208757,-0.623281892,-0.161966523
10-06-2018,0.098773505,0.276096892,0.302104133,0.291503992,-0.200867726,0.29920935
11-06-2018,-0.598174883,0.168771111,-0.067699251,-0.410585856,-0.089305841,0.00854995
12-06-2018,-0.37980659,0,0.137219345,-0.038833655,-0.271877236,0.335902554
13-06-2018,-0.459229596,0,-0.132265817,-0.592330095,-0.402898584,-0.186759584
14-06-2018,-0.155114454,-0.050053762,0.346335888,-0.297938748,-0.120899107,0.553106971
15-06-2018,-0.421441552,0.307750772,-0.385443412,-0.060745476,-0.370960147,-0.043489978
16-06-2018,-0.36634249,-0.588033119,-0.110242745,0.024929294,-0.224277742,0.254067639
17-06-2018,-0.35295097,-0.462208732,-0.085696165,0.318528044,-0.135618225,0.180450114
18-06-2018,-0.463912959,0,-0.433209341,0.0160894,-0.176846092,0.223537106
19-06-2018,-0.578320236,-0.154673108,-0.258839835,-0.224653107,-0.425218969,-0.305532403
20-06-2018,-0.043236674,-0.182572429,0.204164104,0.304559364,0.156582315,0.230562044
21-06-2018,-0.646330979,0,0,0,-0.672708894,-0.188454417
22-06-2018,-0.334117838,0,0,0,-0.124242949,-0.830189107
23-06-2018,-0.648062304,0,0,0,-0.455803529,-0.709749419
24-06-2018,-0.747821436,-0.025552644,-0.014444098,0.082657734,-0.520242117,-0.213818612
25-06-2018,-0.424138101,0.095435262,-0.120627339,-0.080867772,-0.558946807,-0.335149944
26-06-2018,0.31759197,0.079047977,0.080873003,0.221352957,-0.196511341,0.15977112
27-06-2018,0.31759197,0.079047977,0.080873003,0.221352957,-0.196511341,0.15977112
28-06-2018,-0.047117078,-0.173744691,0.155709455,-0.106718878,-0.240223281,0.235381613
29-06-2018,-0.047573353,-0.135917514,-0.441135913,0.002557676,-0.454903583,-0.592139651
30-06-2018,-0.047573353,-0.135917514,-0.441135913,0.002557676,-0.454903583,-0.592139651
01-07-2018,-0.723217485,-0.487732225,0.228872913,-0.423207575,-0.379136861,0.057805805
02-07-2018,-0.519984638,-0.183906539,0.061287243,-0.403522123,-0.398829379,-0.046402218
